vehicle_id,registration_number,state_code,vehicle_type,commercial_vehicle,manufacturer,model,registered_colour,operator,permit_status,permit_expiry,fitness_status,fitness_expiry,insurance_status,insurance_expiry,puc_status,puc_expiry,fastag_id,fastag_status,registry_status,chassis_reference,engine_reference,source_image_id,source_image_path,data_source
VH-000352,HP666807,HP,Truck,YES,Tata,Prima,Black,Tamil Fleet Services,VALID,2027-01-13,VALID,2027-12-16,VALID,2027-05-04,VALID,2027-05-13,FT-000352,ACTIVE,ACTIVE,CHASSIS-SYN-000352,ENGINE-SYN-000352,HP3,dataset\NumberPlate_Annotated_Dataset-main\Images\HP3.jpg,SYNTHETIC_PROTOTYPE
VH-000353,HP22E8000,HP,Truck,YES,Ashok Leyland,AVTR,Blue,Southern Freight,VALID,2028-03-12,VALID,2027-05-22,VALID,2027-05-17,VALID,2026-11-02,FT-000353,ACTIVE,ACTIVE,CHASSIS-SYN-000353,ENGINE-SYN-000353,HP15,dataset\NumberPlate_Annotated_Dataset-main\Images\HP15.jpg,SYNTHETIC_PROTOTYPE
VH-000354,SK01PA2969,SK,Truck,YES,Ashok Leyland,AVTR,Blue,Apex Logistics,VALID,2028-09-07,VALID,2026-10-30,VALID,2027-02-23,VALID,2027-03-16,FT-000354,ACTIVE,ACTIVE,CHASSIS-SYN-000354,ENGINE-SYN-000354,SK1,dataset\NumberPlate_Annotated_Dataset-main\Images\SK1.jpg,SYNTHETIC_PROTOTYPE
VH-000355,GJ01RA8370,GJ,Truck,YES,Ashok Leyland,AVTR,Grey,Chennai Cargo,VALID,2027-12-20,VALID,2028-09-17,VALID,2027-04-18,VALID,2027-06-17,FT-000355,ACTIVE,ACTIVE,CHASSIS-SYN-000355,ENGINE-SYN-000355,GJ10,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ10.jpg,SYNTHETIC_PROTOTYPE
VH-000356,ML04B8389,ML,Truck,YES,Ashok Leyland,AVTR,Yellow,Coastal Commercials,VALID,2028-08-26,VALID,2027-09-08,VALID,2027-05-01,VALID,2027-09-11,FT-000356,ACTIVE,ACTIVE,CHASSIS-SYN-000356,ENGINE-SYN-000356,ML25,dataset\NumberPlate_Annotated_Dataset-main\Images\ML25.jpg,SYNTHETIC_PROTOTYPE
VH-000357,HR10AE9885,HR,Car,NO,Maruti,Ertiga,White,Metro Transit,VALID,2028-10-04,EXPIRED,2026-07-07,VALID,2027-06-14,VALID,2026-11-30,FT-000357,ACTIVE,ACTIVE,CHASSIS-SYN-000357,ENGINE-SYN-000357,HR4,dataset\NumberPlate_Annotated_Dataset-main\Images\HR4.jpg,SYNTHETIC_PROTOTYPE
VH-000358,AS07AC6653,AS,Mini Truck,YES,Mahindra,Bolero Pickup,Silver,Southern Freight,VALID,2029-01-16,EXPIRED,2026-09-08,VALID,2026-11-26,VALID,2027-04-17,FT-000358,ACTIVE,ACTIVE,CHASSIS-SYN-000358,ENGINE-SYN-000358,AS2,dataset\NumberPlate_Annotated_Dataset-main\Images\AS2.jpg,SYNTHETIC_PROTOTYPE
VH-000359,NL078440,NL,Car,NO,Maruti,Ertiga,Blue,Sri Lakshmi Logistics,VALID,2026-12-27,VALID,2027-10-06,VALID,2027-01-15,VALID,2027-06-25,FT-000359,ACTIVE,ACTIVE,CHASSIS-SYN-000359,ENGINE-SYN-000359,NL3,dataset\NumberPlate_Annotated_Dataset-main\Images\NL3.jpg,SYNTHETIC_PROTOTYPE
VH-000360,RJ14CW4115,RJ,Car,NO,Maruti,Ertiga,White,GreenLine Transport,VALID,2028-11-13,VALID,2027-07-15,VALID,2027-05-14,EXPIRED,2026-08-24,FT-000360,ACTIVE,ACTIVE,CHASSIS-SYN-000360,ENGINE-SYN-000360,RJ2,dataset\NumberPlate_Annotated_Dataset-main\Images\RJ2.jpg,SYNTHETIC_PROTOTYPE
VH-000361,UP14AK8604,UP,Truck,YES,Tata,Prima,Silver,Chennai Cargo,VALID,2026-11-02,VALID,2027-05-01,VALID,2027-03-12,VALID,2026-12-09,FT-000361,ACTIVE,ACTIVE,CHASSIS-SYN-000361,ENGINE-SYN-000361,UP20,dataset\NumberPlate_Annotated_Dataset-main\Images\UP20.jpg,SYNTHETIC_PROTOTYPE
VH-000362,TR03H0259,TR,Truck,YES,Tata,Prima,Red,Southern Freight,EXPIRED,2026-01-11,VALID,2027-05-03,VALID,2027-09-11,VALID,2027-03-07,FT-000362,ACTIVE,ACTIVE,CHASSIS-SYN-000362,ENGINE-SYN-000362,TR2,dataset\NumberPlate_Annotated_Dataset-main\Images\TR2.jpg,SYNTHETIC_PROTOTYPE
VH-000363,JK02W2657,JK,Mini Truck,YES,Mahindra,Bolero Pickup,Red,Coastal Commercials,VALID,2026-10-22,VALID,2028-05-11,VALID,2027-03-31,VALID,2026-10-31,FT-000363,ACTIVE,ACTIVE,CHASSIS-SYN-000363,ENGINE-SYN-000363,JK8,dataset\NumberPlate_Annotated_Dataset-main\Images\JK8.jpg,SYNTHETIC_PROTOTYPE
VH-000364,HP302165,HP,Bike,NO,Honda,Shine,Red,Tamil Fleet Services,VALID,2027-02-13,EXPIRED,2026-08-08,VALID,2027-08-05,VALID,2026-11-25,FT-000364,ACTIVE,ACTIVE,CHASSIS-SYN-000364,ENGINE-SYN-000364,HP16,dataset\NumberPlate_Annotated_Dataset-main\Images\HP16.jpg,SYNTHETIC_PROTOTYPE
VH-000365,DL6CL0457,DL,Bike,NO,TVS,Apache,Blue,Kaveri Transport,VALID,2027-01-08,VALID,2027-07-17,VALID,2026-12-14,VALID,2027-02-11,FT-000365,ACTIVE,ACTIVE,CHASSIS-SYN-000365,ENGINE-SYN-000365,DL22,dataset\NumberPlate_Annotated_Dataset-main\Images\DL22.jpg,SYNTHETIC_PROTOTYPE
VH-000366,KA03MQ6984,KA,Car,NO,Toyota,Innova,Blue,Tamil Fleet Services,VALID,2027-12-30,VALID,2028-03-23,VALID,2027-01-28,VALID,2027-07-21,FT-000366,ACTIVE,ACTIVE,CHASSIS-SYN-000366,ENGINE-SYN-000366,KA19,dataset\NumberPlate_Annotated_Dataset-main\Images\KA19.jpg,SYNTHETIC_PROTOTYPE
VH-000367,DN09J0032,DN,Mini Truck,YES,Tata,407,Yellow,Chennai Cargo,VALID,2028-09-15,VALID,2027-07-25,VALID,2027-07-13,VALID,2027-05-03,FT-000367,ACTIVE,ACTIVE,CHASSIS-SYN-000367,ENGINE-SYN-000367,DN4,dataset\NumberPlate_Annotated_Dataset-main\Images\DN4.jpg,SYNTHETIC_PROTOTYPE
VH-000368,PB07BL8058,PB,Car,NO,Hyundai,Aura,Blue,National Route Logistics,VALID,2028-11-20,VALID,2028-04-06,VALID,2026-11-08,VALID,2026-11-05,FT-000368,ACTIVE,ACTIVE,CHASSIS-SYN-000368,ENGINE-SYN-000368,PB4,dataset\NumberPlate_Annotated_Dataset-main\Images\PB4.jpg,SYNTHETIC_PROTOTYPE
VH-000369,RJ14CF5807,RJ,Bus,YES,Tata,Starbus,Grey,National Route Logistics,VALID,2027-06-08,VALID,2028-09-06,EXPIRED,2026-08-23,VALID,2027-07-02,FT-000369,ACTIVE,ACTIVE,CHASSIS-SYN-000369,ENGINE-SYN-000369,RJ5,dataset\NumberPlate_Annotated_Dataset-main\Images\RJ5.jpg,SYNTHETIC_PROTOTYPE
VH-000370,CG07BR3255,CG,Bike,NO,Honda,Shine,Silver,Tamil Fleet Services,VALID,2028-11-02,VALID,2027-11-03,VALID,2027-06-24,EXPIRED,2026-08-01,FT-000370,ACTIVE,ACTIVE,CHASSIS-SYN-000370,ENGINE-SYN-000370,CG15,dataset\NumberPlate_Annotated_Dataset-main\Images\CG15.jpg,SYNTHETIC_PROTOTYPE
VH-000371,BR01BR5435,BR,Bus,YES,Volvo,9400,Black,National Route Logistics,VALID,2027-12-20,VALID,2027-02-21,VALID,2027-06-07,VALID,2027-06-07,FT-000371,INACTIVE,ACTIVE,CHASSIS-SYN-000371,ENGINE-SYN-000371,BR15,dataset\NumberPlate_Annotated_Dataset-main\Images\BR15.jpg,SYNTHETIC_PROTOTYPE
VH-000372,TR02L0569,TR,Truck,YES,Tata,Prima,Blue,Coastal Commercials,VALID,2028-09-04,VALID,2028-05-21,VALID,2027-08-10,VALID,2027-04-02,FT-000372,ACTIVE,ACTIVE,CHASSIS-SYN-000372,ENGINE-SYN-000372,TR3,dataset\NumberPlate_Annotated_Dataset-main\Images\TR3.jpg,SYNTHETIC_PROTOTYPE
VH-000373,ML069642,ML,Mini Truck,YES,Ashok Leyland,Dost,Black,Southern Freight,VALID,2027-01-02,VALID,2027-03-15,VALID,2026-12-16,VALID,2027-05-12,FT-000373,ACTIVE,ACTIVE,CHASSIS-SYN-000373,ENGINE-SYN-000373,ML7,dataset\NumberPlate_Annotated_Dataset-main\Images\ML7.jpg,SYNTHETIC_PROTOTYPE
VH-000374,MH12FK1392,MH,Bus,YES,Ashok Leyland,Viking,White,Sri Lakshmi Logistics,VALID,2027-06-06,VALID,2027-05-14,VALID,2027-07-22,VALID,2026-12-20,FT-000374,ACTIVE,ACTIVE,CHASSIS-SYN-000374,ENGINE-SYN-000374,MH25,dataset\NumberPlate_Annotated_Dataset-main\Images\MH25.jpg,SYNTHETIC_PROTOTYPE
VH-000375,UP32HY6077,UP,Mini Truck,YES,Tata,407,Yellow,Kaveri Transport,EXPIRED,2026-03-23,VALID,2027-01-03,VALID,2027-09-13,VALID,2027-09-19,FT-000375,ACTIVE,ACTIVE,CHASSIS-SYN-000375,ENGINE-SYN-000375,UP28,dataset\NumberPlate_Annotated_Dataset-main\Images\UP28.jpg,SYNTHETIC_PROTOTYPE
VH-000376,AP10AS3445,AP,Truck,YES,Tata,Prima,Grey,National Route Logistics,VALID,2026-11-23,VALID,2027-07-21,EXPIRED,2026-09-01,VALID,2027-02-06,FT-000376,ACTIVE,ACTIVE,CHASSIS-SYN-000376,ENGINE-SYN-000376,AP14,dataset\NumberPlate_Annotated_Dataset-main\Images\AP14.jpg,SYNTHETIC_PROTOTYPE
VH-000377,CG07MA2529,CG,Truck,YES,Tata,Prima,Grey,Chennai Cargo,VALID,2028-06-12,VALID,2028-06-16,VALID,2026-12-17,VALID,2027-01-16,FT-000377,ACTIVE,ACTIVE,CHASSIS-SYN-000377,ENGINE-SYN-000377,CG17,dataset\NumberPlate_Annotated_Dataset-main\Images\CG17.jpg,SYNTHETIC_PROTOTYPE
VH-000378,OR02BV0701,OR,Mini Truck,YES,Tata,407,Grey,Coastal Commercials,VALID,2028-12-08,EXPIRED,2026-05-21,VALID,2026-10-26,VALID,2026-12-25,FT-000378,ACTIVE,ACTIVE,CHASSIS-SYN-000378,ENGINE-SYN-000378,OD11,dataset\NumberPlate_Annotated_Dataset-main\Images\OD11.jpg,SYNTHETIC_PROTOTYPE
VH-000379,JK01AF7715,JK,Truck,YES,BharatBenz,3123R,Red,Tamil Fleet Services,VALID,2027-09-22,VALID,2027-12-24,VALID,2027-02-12,VALID,2027-03-20,FT-000379,ACTIVE,ACTIVE,CHASSIS-SYN-000379,ENGINE-SYN-000379,JK13,dataset\NumberPlate_Annotated_Dataset-main\Images\JK13.jpg,SYNTHETIC_PROTOTYPE
VH-000380,NL02C6709,NL,Car,NO,Hyundai,Aura,Yellow,Tamil Fleet Services,VALID,2028-11-13,VALID,2027-06-29,VALID,2027-06-19,VALID,2027-05-25,FT-000380,ACTIVE,ACTIVE,CHASSIS-SYN-000380,ENGINE-SYN-000380,NL9,dataset\NumberPlate_Annotated_Dataset-main\Images\NL9.jpg,SYNTHETIC_PROTOTYPE
VH-000381,GJ16CH9827,GJ,Truck,YES,Tata,Prima,Red,Southern Freight,VALID,2027-10-18,VALID,2027-11-06,VALID,2027-07-31,EXPIRED,2026-08-10,FT-000381,ACTIVE,ACTIVE,CHASSIS-SYN-000381,ENGINE-SYN-000381,GJ8,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ8.jpg,SYNTHETIC_PROTOTYPE
VH-000382,AS23E0596,AS,Truck,YES,Tata,Prima,Silver,Kaveri Transport,VALID,2027-02-14,VALID,2027-07-24,VALID,2027-07-06,VALID,2027-07-04,FT-000382,ACTIVE,ACTIVE,CHASSIS-SYN-000382,ENGINE-SYN-000382,AS3,dataset\NumberPlate_Annotated_Dataset-main\Images\AS3.jpg,SYNTHETIC_PROTOTYPE
VH-000383,JK072483,JK,Mini Truck,YES,Tata,407,Red,Southern Freight,VALID,2027-10-06,VALID,2027-03-26,VALID,2027-02-20,VALID,2026-11-25,FT-000383,ACTIVE,ACTIVE,CHASSIS-SYN-000383,ENGINE-SYN-000383,JK36,dataset\NumberPlate_Annotated_Dataset-main\Images\JK36.jpg,SYNTHETIC_PROTOTYPE
VH-000384,AS01DS7523,AS,Truck,YES,Tata,Prima,Grey,Tamil Fleet Services,VALID,2028-04-26,VALID,2028-05-03,VALID,2027-09-20,VALID,2027-02-20,FT-000384,ACTIVE,SUSPENDED,CHASSIS-SYN-000384,ENGINE-SYN-000384,AS11,dataset\NumberPlate_Annotated_Dataset-main\Images\AS11.jpg,SYNTHETIC_PROTOTYPE
VH-000385,PY01BD9020,PY,Truck,YES,Ashok Leyland,AVTR,Grey,Apex Logistics,VALID,2027-02-10,VALID,2028-09-07,VALID,2026-11-13,VALID,2027-03-02,FT-000385,ACTIVE,ACTIVE,CHASSIS-SYN-000385,ENGINE-SYN-000385,PY8,dataset\NumberPlate_Annotated_Dataset-main\Images\PY8.jpg,SYNTHETIC_PROTOTYPE
VH-000386,HR29W8286,HR,Bike,NO,TVS,Apache,Yellow,Southern Freight,EXPIRED,2026-07-17,VALID,2028-04-06,VALID,2026-11-24,VALID,2027-01-24,FT-000386,ACTIVE,ACTIVE,CHASSIS-SYN-000386,ENGINE-SYN-000386,HR3,dataset\NumberPlate_Annotated_Dataset-main\Images\HR3.jpg,SYNTHETIC_PROTOTYPE
VH-000387,MN01G5395,MN,Bike,NO,Bajaj,Pulsar,Grey,Chennai Cargo,VALID,2028-06-28,VALID,2027-12-13,VALID,2027-05-11,VALID,2027-04-28,FT-000387,ACTIVE,ACTIVE,CHASSIS-SYN-000387,ENGINE-SYN-000387,MN5,dataset\NumberPlate_Annotated_Dataset-main\Images\MN5.jpg,SYNTHETIC_PROTOTYPE
VH-000388,KA25P5080,KA,Mini Truck,YES,Tata,407,Silver,Kaveri Transport,VALID,2028-03-27,VALID,2027-12-25,EXPIRED,2026-09-04,VALID,2027-08-06,FT-000388,ACTIVE,ACTIVE,CHASSIS-SYN-000388,ENGINE-SYN-000388,KA24,dataset\NumberPlate_Annotated_Dataset-main\Images\KA24.jpg,SYNTHETIC_PROTOTYPE
VH-000389,WB20H0271,WB,Truck,YES,Ashok Leyland,AVTR,White,Southern Freight,VALID,2028-09-10,VALID,2027-09-19,VALID,2027-08-31,VALID,2026-12-12,FT-000389,ACTIVE,ACTIVE,CHASSIS-SYN-000389,ENGINE-SYN-000389,WB22,dataset\NumberPlate_Annotated_Dataset-main\Images\WB22.jpg,SYNTHETIC_PROTOTYPE
VH-000390,TS09EG6565,TS,Truck,YES,Ashok Leyland,AVTR,Silver,Coastal Commercials,VALID,2028-11-18,VALID,2028-07-09,VALID,2027-02-05,VALID,2027-06-08,FT-000390,ACTIVE,ACTIVE,CHASSIS-SYN-000390,ENGINE-SYN-000390,TS8,dataset\NumberPlate_Annotated_Dataset-main\Images\TS8.jpg,SYNTHETIC_PROTOTYPE
VH-000391,JK10B2313,JK,Truck,YES,Tata,Prima,White,Chennai Cargo,VALID,2026-11-14,VALID,2027-12-13,VALID,2027-08-29,VALID,2027-08-01,FT-000391,INACTIVE,ACTIVE,CHASSIS-SYN-000391,ENGINE-SYN-000391,JK34,dataset\NumberPlate_Annotated_Dataset-main\Images\JK34.jpg,SYNTHETIC_PROTOTYPE
VH-000392,JK01M4723,JK,Mini Truck,YES,Ashok Leyland,Dost,Yellow,Kaveri Transport,VALID,2028-11-12,VALID,2028-05-24,VALID,2027-05-11,VALID,2027-04-03,FT-000392,ACTIVE,SUSPENDED,CHASSIS-SYN-000392,ENGINE-SYN-000392,JK4,dataset\NumberPlate_Annotated_Dataset-main\Images\JK4.jpg,SYNTHETIC_PROTOTYPE
VH-000393,AP318L4935,AP,Mini Truck,YES,Mahindra,Bolero Pickup,Grey,National Route Logistics,VALID,2027-04-22,VALID,2027-08-18,VALID,2027-06-28,VALID,2027-05-16,FT-000393,ACTIVE,ACTIVE,CHASSIS-SYN-000393,ENGINE-SYN-000393,AP44,dataset\NumberPlate_Annotated_Dataset-main\Images\AP44.jpg,SYNTHETIC_PROTOTYPE
VH-000394,PB10CX0209,PB,Truck,YES,Ashok Leyland,AVTR,Silver,Chennai Cargo,VALID,2027-12-22,VALID,2027-05-15,VALID,2026-12-08,VALID,2026-11-24,FT-000394,ACTIVE,ACTIVE,CHASSIS-SYN-000394,ENGINE-SYN-000394,PB19,dataset\NumberPlate_Annotated_Dataset-main\Images\PB19.jpg,SYNTHETIC_PROTOTYPE
VH-000395,AS25S6858,AS,Truck,YES,BharatBenz,3123R,Red,Kaveri Transport,VALID,2028-06-17,VALID,2027-01-18,VALID,2027-02-09,VALID,2027-03-22,FT-000395,ACTIVE,ACTIVE,CHASSIS-SYN-000395,ENGINE-SYN-000395,AS13,dataset\NumberPlate_Annotated_Dataset-main\Images\AS13.jpg,SYNTHETIC_PROTOTYPE
VH-000396,GJ12CG2526,GJ,Truck,YES,BharatBenz,3123R,White,Kaveri Transport,VALID,2029-01-21,VALID,2027-08-11,VALID,2027-01-09,VALID,2027-01-29,FT-000396,ACTIVE,ACTIVE,CHASSIS-SYN-000396,ENGINE-SYN-000396,GJ21,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ21.jpg,SYNTHETIC_PROTOTYPE
VH-000397,GJ01RS0198,GJ,Mini Truck,YES,Mahindra,Bolero Pickup,Blue,Kaveri Transport,VALID,2028-03-03,VALID,2026-11-27,VALID,2027-07-31,VALID,2027-06-24,FT-000397,ACTIVE,ACTIVE,CHASSIS-SYN-000397,ENGINE-SYN-000397,GJ23,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ23.jpg,SYNTHETIC_PROTOTYPE
VH-000398,ML08B1100,ML,Bus,YES,Tata,Starbus,Black,Sri Lakshmi Logistics,VALID,2028-09-21,VALID,2027-02-27,VALID,2027-09-19,VALID,2027-07-14,FT-000398,ACTIVE,ACTIVE,CHASSIS-SYN-000398,ENGINE-SYN-000398,ML36,dataset\NumberPlate_Annotated_Dataset-main\Images\ML36.jpg,SYNTHETIC_PROTOTYPE
VH-000399,RJ20CD5118,RJ,Car,NO,Toyota,Innova,Silver,Apex Logistics,VALID,2028-06-10,VALID,2027-05-24,VALID,2027-05-23,VALID,2027-09-03,FT-000399,ACTIVE,ACTIVE,CHASSIS-SYN-000399,ENGINE-SYN-000399,RJ4,dataset\NumberPlate_Annotated_Dataset-main\Images\RJ4.jpg,SYNTHETIC_PROTOTYPE
VH-000400,HP01N0304,HP,Car,NO,Hyundai,Aura,Grey,Metro Transit,VALID,2028-09-12,VALID,2028-07-18,VALID,2027-03-22,VALID,2027-04-04,FT-000400,ACTIVE,ACTIVE,CHASSIS-SYN-000400,ENGINE-SYN-000400,HP5,dataset\NumberPlate_Annotated_Dataset-main\Images\HP5.jpg,SYNTHETIC_PROTOTYPE
VH-000401,AP05DY3395,AP,Car,NO,Hyundai,Aura,White,Southern Freight,VALID,2028-03-18,EXPIRED,2026-07-03,VALID,2027-03-01,VALID,2027-04-27,FT-000401,ACTIVE,ACTIVE,CHASSIS-SYN-000401,ENGINE-SYN-000401,AP39,dataset\NumberPlate_Annotated_Dataset-main\Images\AP39.jpg,SYNTHETIC_PROTOTYPE
VH-000402,HP16A2014,HP,Truck,YES,Ashok Leyland,AVTR,Yellow,Southern Freight,VALID,2028-12-23,VALID,2027-02-05,VALID,2027-04-11,EXPIRED,2026-06-29,FT-000402,ACTIVE,ACTIVE,CHASSIS-SYN-000402,ENGINE-SYN-000402,HP2,dataset\NumberPlate_Annotated_Dataset-main\Images\HP2.jpg,SYNTHETIC_PROTOTYPE
VH-000403,MP65C0654,MP,Mini Truck,YES,Ashok Leyland,Dost,Red,Coastal Commercials,VALID,2028-10-14,VALID,2028-01-27,VALID,2027-08-02,VALID,2026-10-29,FT-000403,ACTIVE,ACTIVE,CHASSIS-SYN-000403,ENGINE-SYN-000403,MP3,dataset\NumberPlate_Annotated_Dataset-main\Images\MP3.jpg,SYNTHETIC_PROTOTYPE
VH-000404,MN06LA0861,MN,Mini Truck,YES,Mahindra,Bolero Pickup,Red,Apex Logistics,VALID,2027-10-25,VALID,2027-12-15,VALID,2026-12-18,VALID,2027-01-04,FT-000404,ACTIVE,ACTIVE,CHASSIS-SYN-000404,ENGINE-SYN-000404,MN4,dataset\NumberPlate_Annotated_Dataset-main\Images\MN4.jpg,SYNTHETIC_PROTOTYPE
VH-000405,MH12KY6921,MH,Bus,YES,Volvo,9400,Silver,Southern Freight,VALID,2028-12-21,VALID,2027-06-14,VALID,2027-01-09,VALID,2027-06-17,FT-000405,ACTIVE,ACTIVE,CHASSIS-SYN-000405,ENGINE-SYN-000405,MH7,dataset\NumberPlate_Annotated_Dataset-main\Images\MH7.jpg,SYNTHETIC_PROTOTYPE
VH-000406,MH12MF6822,MH,Truck,YES,Ashok Leyland,AVTR,Red,Chennai Cargo,VALID,2027-06-14,VALID,2028-08-24,VALID,2027-07-04,VALID,2027-04-01,FT-000406,ACTIVE,ACTIVE,CHASSIS-SYN-000406,ENGINE-SYN-000406,MH4,dataset\NumberPlate_Annotated_Dataset-main\Images\MH4.jpg,SYNTHETIC_PROTOTYPE
VH-000407,AN01K9412,AN,Mini Truck,YES,Mahindra,Bolero Pickup,Yellow,Southern Freight,VALID,2028-02-13,VALID,2027-06-02,VALID,2027-07-16,VALID,2026-11-01,FT-000407,ACTIVE,ACTIVE,CHASSIS-SYN-000407,ENGINE-SYN-000407,AN10,dataset\NumberPlate_Annotated_Dataset-main\Images\AN10.jpg,SYNTHETIC_PROTOTYPE
VH-000408,DL9CAU5573,DL,Truck,YES,Ashok Leyland,AVTR,Blue,Chennai Cargo,VALID,2028-06-17,VALID,2027-03-03,VALID,2027-02-19,VALID,2027-08-06,FT-000408,ACTIVE,ACTIVE,CHASSIS-SYN-000408,ENGINE-SYN-000408,DL4,dataset\NumberPlate_Annotated_Dataset-main\Images\DL4.jpg,SYNTHETIC_PROTOTYPE
VH-000409,ML04B8918,ML,Mini Truck,YES,Ashok Leyland,Dost,Silver,Sri Lakshmi Logistics,VALID,2027-09-14,VALID,2028-02-15,VALID,2027-05-27,VALID,2026-11-25,FT-000409,ACTIVE,ACTIVE,CHASSIS-SYN-000409,ENGINE-SYN-000409,ML33,dataset\NumberPlate_Annotated_Dataset-main\Images\ML33.jpg,SYNTHETIC_PROTOTYPE
VH-000410,MH12NJ5838,MH,Truck,YES,Tata,Prima,Yellow,National Route Logistics,VALID,2027-01-20,VALID,2026-12-20,VALID,2027-07-27,VALID,2027-08-08,FT-000410,ACTIVE,ACTIVE,CHASSIS-SYN-000410,ENGINE-SYN-000410,MH12,dataset\NumberPlate_Annotated_Dataset-main\Images\MH12.jpg,SYNTHETIC_PROTOTYPE
VH-000411,DL12CN8660,DL,Car,NO,Hyundai,Aura,Blue,Southern Freight,VALID,2028-10-22,VALID,2027-12-28,VALID,2026-12-14,VALID,2027-07-25,FT-000411,INACTIVE,ACTIVE,CHASSIS-SYN-000411,ENGINE-SYN-000411,DL5,dataset\NumberPlate_Annotated_Dataset-main\Images\DL5.jpg,SYNTHETIC_PROTOTYPE
VH-000412,HR51AQ0911,HR,Car,NO,Toyota,Innova,Blue,Metro Transit,VALID,2029-01-01,VALID,2028-04-02,VALID,2027-07-13,VALID,2027-08-05,FT-000412,ACTIVE,ACTIVE,CHASSIS-SYN-000412,ENGINE-SYN-000412,HR13,dataset\NumberPlate_Annotated_Dataset-main\Images\HR13.jpg,SYNTHETIC_PROTOTYPE
VH-000413,TN07AP0659,TN,Bike,NO,Honda,Shine,Blue,Coastal Commercials,VALID,2028-07-27,VALID,2027-03-04,VALID,2027-05-27,VALID,2027-07-30,FT-000413,ACTIVE,ACTIVE,CHASSIS-SYN-000413,ENGINE-SYN-000413,TN8,dataset\NumberPlate_Annotated_Dataset-main\Images\TN8.jpg,SYNTHETIC_PROTOTYPE
VH-000414,AP07AN3915,AP,Truck,YES,Ashok Leyland,AVTR,Black,Kaveri Transport,EXPIRED,2026-06-25,VALID,2027-06-14,EXPIRED,2026-06-07,VALID,2027-06-25,FT-000414,ACTIVE,ACTIVE,CHASSIS-SYN-000414,ENGINE-SYN-000414,AP2,dataset\NumberPlate_Annotated_Dataset-main\Images\AP2.jpg,SYNTHETIC_PROTOTYPE
VH-000415,MH05BS3471,MH,Truck,YES,Tata,Prima,White,Apex Logistics,VALID,2027-10-10,VALID,2028-01-02,VALID,2027-01-10,VALID,2027-02-09,FT-000415,ACTIVE,ACTIVE,CHASSIS-SYN-000415,ENGINE-SYN-000415,MH13,dataset\NumberPlate_Annotated_Dataset-main\Images\MH13.jpg,SYNTHETIC_PROTOTYPE
VH-000416,JK02AS3888,JK,Car,NO,Toyota,Innova,Grey,Tamil Fleet Services,VALID,2027-03-19,VALID,2027-03-18,VALID,2027-04-20,VALID,2027-05-13,FT-000416,ACTIVE,ACTIVE,CHASSIS-SYN-000416,ENGINE-SYN-000416,JK17,dataset\NumberPlate_Annotated_Dataset-main\Images\JK17.jpg,SYNTHETIC_PROTOTYPE
VH-000417,MP20TA0919,MP,Truck,YES,Ashok Leyland,AVTR,Black,National Route Logistics,VALID,2028-11-21,VALID,2028-07-28,VALID,2027-01-02,VALID,2027-01-19,FT-000417,INACTIVE,ACTIVE,CHASSIS-SYN-000417,ENGINE-SYN-000417,MP5,dataset\NumberPlate_Annotated_Dataset-main\Images\MP5.jpg,SYNTHETIC_PROTOTYPE
VH-000418,DL12CJ9823,DL,Bike,NO,Honda,Shine,Silver,GreenLine Transport,VALID,2028-04-07,VALID,2028-07-30,VALID,2027-03-02,VALID,2027-08-09,FT-000418,ACTIVE,ACTIVE,CHASSIS-SYN-000418,ENGINE-SYN-000418,DL13,dataset\NumberPlate_Annotated_Dataset-main\Images\DL13.jpg,SYNTHETIC_PROTOTYPE
VH-000419,BR01DG6692,BR,Truck,YES,Ashok Leyland,AVTR,Black,Chennai Cargo,VALID,2028-05-18,VALID,2028-07-24,VALID,2027-08-20,VALID,2027-06-24,FT-000419,ACTIVE,ACTIVE,CHASSIS-SYN-000419,ENGINE-SYN-000419,BR8,dataset\NumberPlate_Annotated_Dataset-main\Images\BR8.jpg,SYNTHETIC_PROTOTYPE
VH-000420,AS23X5585,AS,Car,NO,Maruti,Ertiga,Grey,GreenLine Transport,VALID,2028-06-16,VALID,2027-11-15,VALID,2027-07-30,VALID,2027-09-12,FT-000420,ACTIVE,ACTIVE,CHASSIS-SYN-000420,ENGINE-SYN-000420,AS21,dataset\NumberPlate_Annotated_Dataset-main\Images\AS21.jpg,SYNTHETIC_PROTOTYPE
VH-000421,DL2CAX2886,DL,Mini Truck,YES,Ashok Leyland,Dost,Black,Apex Logistics,VALID,2028-02-19,VALID,2027-02-03,VALID,2027-05-28,VALID,2026-11-11,FT-000421,ACTIVE,ACTIVE,CHASSIS-SYN-000421,ENGINE-SYN-000421,DL23,dataset\NumberPlate_Annotated_Dataset-main\Images\DL23.jpg,SYNTHETIC_PROTOTYPE
